combo_idx,band_indices_1based,band_names,macro_f1,recall_cls_1,recall_cls_2,recall_cls_3,recall_cls_4,n_samples
1664,"2,8,11,12,17","building_density,ndbi,proximity_resto,proximity_road,ntl",0.464592998,0.333333333,0.615384615,0.2,0.769230769,159
16,"1,2,3,5,8","bu,building_density,glcm_contrast,glcm_homogeneity,ndbi",0.464417467,0.75,0.461538462,0.2,0.461538462,159
94,"1,2,4,5,8","bu,building_density,glcm_entropy,glcm_homogeneity,ndbi",0.464417467,0.75,0.461538462,0.2,0.461538462,159
1795,"2,11,12,16,17","building_density,proximity_resto,proximity_road,land_cover,ntl",0.464260669,0.333333333,0.692307692,0.2,0.692307692,159
840,"2,4,5,7,17","building_density,glcm_entropy,glcm_homogeneity,mndwi,ntl",0.46419915,0.5,0.538461538,0.2,0.615384615,159
1550,"2,7,9,14,16","building_density,mndwi,ndvi,proximity_transport,land_cover",0.464144551,0.416666667,0.384615385,0.3,0.769230769,159
523,"2,3,4,12,17","building_density,glcm_contrast,glcm_entropy,proximity_road,ntl",0.464045214,0.333333333,0.538461538,0.3,0.692307692,159
357,"1,2,8,12,13","bu,building_density,ndbi,proximity_road,proximity_thirdspace",0.463020474,0.5,0.538461538,0.2,0.615384615,159
352,"1,2,8,11,13","bu,building_density,ndbi,proximity_resto,proximity_thirdspace",0.462619048,0.75,0.384615385,0.2,0.538461538,159
1331,"2,6,7,8,14","building_density,lst,mndwi,ndbi,proximity_transport",0.4625,0.416666667,0.461538462,0.3,0.692307692,159
528,"2,3,4,14,15","building_density,glcm_contrast,glcm_entropy,proximity_transport,dem",0.462222222,0.333333333,0.538461538,0.2,0.846153846,159
816,"2,3,14,15,16","building_density,glcm_contrast,proximity_transport,dem,land_cover",0.46204594,0.333333333,0.538461538,0.2,0.846153846,159
1102,"2,4,14,15,16","building_density,glcm_entropy,proximity_transport,dem,land_cover",0.46204594,0.333333333,0.538461538,0.2,0.846153846,159
1322,"2,5,14,15,16","building_density,glcm_homogeneity,proximity_transport,dem,land_cover",0.46204594,0.333333333,0.538461538,0.2,0.846153846,159
875,"2,4,5,12,17","building_density,glcm_entropy,glcm_homogeneity,proximity_road,ntl",0.461888112,0.333333333,0.538461538,0.3,0.692307692,159
439,"1,2,12,13,17","bu,building_density,proximity_road,proximity_thirdspace,ntl",0.46183908,0.333333333,0.538461538,0.3,0.692307692,159
48,"1,2,3,8,10","bu,building_density,glcm_contrast,ndbi,proximity_park",0.461567398,0.666666667,0.384615385,0.2,0.615384615,159
728,"2,3,8,13,16","building_density,glcm_contrast,ndbi,proximity_thirdspace,land_cover",0.461541634,0.583333333,0.461538462,0.2,0.615384615,159
1014,"2,4,8,13,16","building_density,glcm_entropy,ndbi,proximity_thirdspace,land_cover",0.461541634,0.583333333,0.461538462,0.2,0.615384615,159
293,"1,2,7,8,11","bu,building_density,mndwi,ndbi,proximity_resto",0.461268116,0.416666667,0.461538462,0.3,0.615384615,159
1618,"2,8,9,11,12","building_density,ndbi,ndvi,proximity_resto,proximity_road",0.461060116,0.333333333,0.692307692,0.1,0.769230769,159
488,"2,3,4,7,17","building_density,glcm_contrast,glcm_entropy,mndwi,ntl",0.460997396,0.5,0.538461538,0.2,0.615384615,159
73,"1,2,3,11,14","bu,building_density,glcm_contrast,proximity_resto,proximity_transport",0.460833333,0.416666667,0.538461538,0.2,0.692307692,159
683,"2,3,7,11,16","building_density,glcm_contrast,mndwi,proximity_resto,land_cover",0.460757576,0.5,0.538461538,0.2,0.538461538,159
969,"2,4,7,11,16","building_density,glcm_entropy,mndwi,proximity_resto,land_cover",0.460757576,0.5,0.538461538,0.2,0.538461538,159
43,"1,2,3,7,14","bu,building_density,glcm_contrast,mndwi,proximity_transport",0.460689954,0.416666667,0.615384615,0.2,0.615384615,159
718,"2,3,8,11,15","building_density,glcm_contrast,ndbi,proximity_resto,dem",0.460667127,0.416666667,0.461538462,0.3,0.615384615,159
1004,"2,4,8,11,15","building_density,glcm_entropy,ndbi,proximity_resto,dem",0.460667127,0.416666667,0.461538462,0.3,0.615384615,159
1224,"2,5,8,11,15","building_density,glcm_homogeneity,ndbi,proximity_resto,dem",0.460667127,0.416666667,0.461538462,0.3,0.615384615,159
1151,"2,5,6,13,14","building_density,glcm_homogeneity,lst,proximity_thirdspace,proximity_transport",0.460362554,0.333333333,0.384615385,0.4,0.769230769,159
1506,"2,7,8,11,12","building_density,mndwi,ndbi,proximity_resto,proximity_road",0.460278556,0.333333333,0.615384615,0.2,0.692307692,159
121,"1,2,4,7,14","bu,building_density,glcm_entropy,mndwi,proximity_transport",0.459409938,0.416666667,0.538461538,0.2,0.692307692,159
1607,"2,7,14,15,16","building_density,mndwi,proximity_transport,dem,land_cover",0.459370315,0.25,0.461538462,0.4,0.769230769,159
1642,"2,8,10,11,15","building_density,ndbi,proximity_park,proximity_resto,dem",0.459163276,0.416666667,0.461538462,0.2,0.769230769,159
355,"1,2,8,11,16","bu,building_density,ndbi,proximity_resto,land_cover",0.459139194,0.583333333,0.461538462,0.2,0.538461538,159
54,"1,2,3,8,16","bu,building_density,glcm_contrast,ndbi,land_cover",0.458662434,0.75,0.461538462,0.2,0.461538462,159
132,"1,2,4,8,16","bu,building_density,glcm_entropy,ndbi,land_cover",0.458662434,0.75,0.461538462,0.2,0.461538462,159
1075,"2,4,11,12,17","building_density,glcm_entropy,proximity_resto,proximity_road,ntl",0.458520646,0.25,0.692307692,0.2,0.769230769,159
1295,"2,5,11,12,17","building_density,glcm_homogeneity,proximity_resto,proximity_road,ntl",0.458520646,0.25,0.692307692,0.2,0.769230769,159
966,"2,4,7,11,13","building_density,glcm_entropy,mndwi,proximity_resto,proximity_thirdspace",0.458104597,0.416666667,0.538461538,0.3,0.538461538,159
1658,"2,8,10,15,17","building_density,ndbi,proximity_park,dem,ntl",0.458029557,0.416666667,0.615384615,0.1,0.692307692,159
1495,"2,7,8,9,14","building_density,mndwi,ndbi,ndvi,proximity_transport",0.457623527,0.583333333,0.384615385,0.2,0.692307692,159
679,"2,3,7,11,12","building_density,glcm_contrast,mndwi,proximity_resto,proximity_road",0.457394636,0.333333333,0.615384615,0.2,0.692307692,159
965,"2,4,7,11,12","building_density,glcm_entropy,mndwi,proximity_resto,proximity_road",0.457394636,0.333333333,0.615384615,0.2,0.692307692,159
1185,"2,5,7,11,12","building_density,glcm_homogeneity,mndwi,proximity_resto,proximity_road",0.457394636,0.333333333,0.615384615,0.2,0.692307692,159
1391,"2,6,8,11,17","building_density,lst,ndbi,proximity_resto,ntl",0.457347613,0.416666667,0.384615385,0.3,0.769230769,159
1194,"2,5,7,12,16","building_density,glcm_homogeneity,mndwi,proximity_road,land_cover",0.457266506,0.416666667,0.538461538,0.2,0.692307692,159
1070,"2,4,10,16,17","building_density,glcm_entropy,proximity_park,land_cover,ntl",0.457262566,0.416666667,0.538461538,0.2,0.692307692,159
483,"2,3,4,7,12","building_density,glcm_contrast,glcm_entropy,mndwi,proximity_road",0.457151289,0.416666667,0.538461538,0.2,0.692307692,159
549,"2,3,5,7,12","building_density,glcm_contrast,glcm_homogeneity,mndwi,proximity_road",0.457151289,0.416666667,0.538461538,0.2,0.692307692,159
688,"2,3,7,12,16","building_density,glcm_contrast,mndwi,proximity_road,land_cover",0.457151289,0.416666667,0.538461538,0.2,0.692307692,159
835,"2,4,5,7,12","building_density,glcm_entropy,glcm_homogeneity,mndwi,proximity_road",0.457151289,0.416666667,0.538461538,0.2,0.692307692,159
974,"2,4,7,12,16","building_density,glcm_entropy,mndwi,proximity_road,land_cover",0.457151289,0.416666667,0.538461538,0.2,0.692307692,159
844,"2,4,5,8,12","building_density,glcm_entropy,glcm_homogeneity,ndbi,proximity_road",0.456919007,0.5,0.769230769,0.1,0.538461538,159
1802,"2,11,14,15,16","building_density,proximity_resto,proximity_transport,dem,land_cover",0.45666476,0.25,0.538461538,0.3,0.769230769,159
1068,"2,4,10,15,16","building_density,glcm_entropy,proximity_park,dem,land_cover",0.456654457,0.5,0.461538462,0.2,0.692307692,159
999,"2,4,8,10,16","building_density,glcm_entropy,ndbi,proximity_park,land_cover",0.456601307,0.583333333,0.461538462,0.2,0.615384615,159
1219,"2,5,8,10,16","building_density,glcm_homogeneity,ndbi,proximity_park,land_cover",0.456601307,0.583333333,0.461538462,0.2,0.615384615,159
576,"2,3,5,10,15","building_density,glcm_contrast,glcm_homogeneity,proximity_park,dem",0.456269841,0.5,0.461538462,0.2,0.692307692,159
1220,"2,5,8,10,17","building_density,glcm_homogeneity,ndbi,proximity_park,ntl",0.456267943,0.416666667,0.538461538,0.2,0.692307692,159
1568,"2,7,10,13,16","building_density,mndwi,proximity_park,proximity_thirdspace,land_cover",0.456263379,0.666666667,0.384615385,0.4,0.384615385,159
1672,"2,8,11,15,16","building_density,ndbi,proximity_resto,dem,land_cover",0.456222682,0.416666667,0.461538462,0.3,0.615384615,159
672,"2,3,7,10,11","building_density,glcm_contrast,mndwi,proximity_park,proximity_resto",0.456173356,0.416666667,0.538461538,0.3,0.538461538,159
452,"1,2,14,15,16","bu,building_density,proximity_transport,dem,land_cover",0.455369674,0.416666667,0.461538462,0.2,0.769230769,159
431,"1,2,11,14,16","bu,building_density,proximity_resto,proximity_transport,land_cover",0.455270936,0.333333333,0.538461538,0.2,0.769230769,159
578,"2,3,5,10,17","building_density,glcm_contrast,glcm_homogeneity,proximity_park,ntl",0.455245831,0.416666667,0.538461538,0.2,0.692307692,159
864,"2,4,5,10,17","building_density,glcm_entropy,glcm_homogeneity,proximity_park,ntl",0.455245831,0.416666667,0.538461538,0.2,0.692307692,159
1302,"2,5,11,14,17","building_density,glcm_homogeneity,proximity_resto,proximity_transport,ntl",0.454779861,0.25,0.615384615,0.2,0.846153846,159
1010,"2,4,8,12,16","building_density,glcm_entropy,ndbi,proximity_road,land_cover",0.454761905,0.416666667,0.769230769,0.1,0.615384615,159
960,"2,4,7,10,13","building_density,glcm_entropy,mndwi,proximity_park,proximity_thirdspace",0.454625143,0.666666667,0.384615385,0.4,0.384615385,159
1571,"2,7,10,14,16","building_density,mndwi,proximity_park,proximity_transport,land_cover",0.454615385,0.333333333,0.538461538,0.4,0.538461538,159
1511,"2,7,8,11,17","building_density,mndwi,ndbi,proximity_resto,ntl",0.453926963,0.416666667,0.384615385,0.2,0.846153846,159
1656,"2,8,10,14,17","building_density,ndbi,proximity_park,proximity_transport,ntl",0.453711485,0.25,0.692307692,0.3,0.615384615,159
445,"1,2,12,16,17","bu,building_density,proximity_road,land_cover,ntl",0.453638344,0.333333333,0.615384615,0.2,0.692307692,159
674,"2,3,7,10,13","building_density,glcm_contrast,mndwi,proximity_park,proximity_thirdspace",0.453637001,0.666666667,0.384615385,0.4,0.384615385,159
1180,"2,5,7,10,13","building_density,glcm_homogeneity,mndwi,proximity_park,proximity_thirdspace",0.453637001,0.666666667,0.384615385,0.4,0.384615385,159
994,"2,4,8,10,11","building_density,glcm_entropy,ndbi,proximity_park,proximity_resto",0.453136662,0.416666667,0.461538462,0.3,0.615384615,159
1,"1,2,3,4,5","bu,building_density,glcm_contrast,glcm_entropy,glcm_homogeneity",0.453063241,0.583333333,0.461538462,0.2,0.538461538,159
12,"1,2,3,4,16","bu,building_density,glcm_contrast,glcm_entropy,land_cover",0.453063241,0.583333333,0.461538462,0.2,0.538461538,159
1600,"2,7,12,16,17","building_density,mndwi,proximity_road,land_cover,ntl",0.452667112,0.25,0.538461538,0.3,0.769230769,159
365,"1,2,8,13,17","bu,building_density,ndbi,proximity_thirdspace,ntl",0.45215551,0.583333333,0.384615385,0.2,0.615384615,159
901,"2,4,6,8,14","building_density,glcm_entropy,lst,ndbi,proximity_transport",0.451385275,0.5,0.461538462,0.3,0.538461538,159
1121,"2,5,6,8,14","building_density,glcm_homogeneity,lst,ndbi,proximity_transport",0.451385275,0.5,0.461538462,0.3,0.538461538,159
1312,"2,5,12,14,17","building_density,glcm_homogeneity,proximity_road,proximity_transport,ntl",0.451301866,0.25,0.615384615,0.2,0.846153846,159
1081,"2,4,11,14,16","building_density,glcm_entropy,proximity_resto,proximity_transport,land_cover",0.450786894,0.25,0.538461538,0.3,0.769230769,159
165,"1,2,4,14,16","bu,building_density,glcm_entropy,proximity_transport,land_cover",0.450541311,0.583333333,0.538461538,0.1,0.615384615,159
337,"1,2,8,9,11","bu,building_density,ndbi,ndvi,proximity_resto",0.450250836,0.416666667,0.461538462,0.2,0.692307692,159
531,"2,3,4,15,16","building_density,glcm_contrast,glcm_entropy,dem,land_cover",0.450238095,0.333333333,0.615384615,0.2,0.692307692,159
597,"2,3,5,15,16","building_density,glcm_contrast,glcm_homogeneity,dem,land_cover",0.450238095,0.333333333,0.615384615,0.2,0.692307692,159
51,"1,2,3,8,13","bu,building_density,glcm_contrast,ndbi,proximity_thirdspace",0.450009411,0.666666667,0.384615385,0.2,0.538461538,159
129,"1,2,4,8,13","bu,building_density,glcm_entropy,ndbi,proximity_thirdspace",0.450009411,0.666666667,0.384615385,0.2,0.538461538,159
195,"1,2,5,8,13","bu,building_density,glcm_homogeneity,ndbi,proximity_thirdspace",0.450009411,0.666666667,0.384615385,0.2,0.538461538,159
481,"2,3,4,7,10","building_density,glcm_contrast,glcm_entropy,mndwi,proximity_park",0.45,0.666666667,0.384615385,0.3,0.461538462,159
547,"2,3,5,7,10","building_density,glcm_contrast,glcm_homogeneity,mndwi,proximity_park",0.45,0.666666667,0.384615385,0.3,0.461538462,159
606,"2,3,6,7,14","building_density,glcm_contrast,lst,mndwi,proximity_transport",0.449848485,0.25,0.538461538,0.3,0.769230769,159
892,"2,4,6,7,14","building_density,glcm_entropy,lst,mndwi,proximity_transport",0.449848485,0.25,0.538461538,0.3,0.769230769,159
1112,"2,5,6,7,14","building_density,glcm_homogeneity,lst,mndwi,proximity_transport",0.449848485,0.25,0.538461538,0.3,0.769230769,159
615,"2,3,6,8,14","building_density,glcm_contrast,lst,ndbi,proximity_transport",0.449766766,0.5,0.461538462,0.3,0.538461538,159
1661,"2,8,11,12,14","building_density,ndbi,proximity_resto,proximity_road,proximity_transport",0.449616778,0.333333333,0.692307692,0.1,0.769230769,159
1294,"2,5,11,12,16","building_density,glcm_homogeneity,proximity_resto,proximity_road,land_cover",0.449456522,0.333333333,0.692307692,0.2,0.615384615,159
219,"1,2,5,11,16","bu,building_density,glcm_homogeneity,proximity_resto,land_cover",0.44942259,0.583333333,0.538461538,0.2,0.461538462,159
231,"1,2,5,14,16","bu,building_density,glcm_homogeneity,proximity_transport,land_cover",0.449074074,0.5,0.615384615,0.1,0.615384615,159
332,"1,2,7,14,17","bu,building_density,mndwi,proximity_transport,ntl",0.448970721,0.416666667,0.615384615,0.1,0.692307692,159
1585,"2,7,11,14,15","building_density,mndwi,proximity_resto,proximity_transport,dem",0.448530021,0.25,0.461538462,0.4,0.692307692,159
10,"1,2,3,4,14","bu,building_density,glcm_contrast,glcm_entropy,proximity_transport",0.448492063,0.5,0.538461538,0.1,0.692307692,159
22,"1,2,3,5,14","bu,building_density,glcm_contrast,glcm_homogeneity,proximity_transport",0.448492063,0.5,0.538461538,0.1,0.692307692,159
100,"1,2,4,5,14","bu,building_density,glcm_entropy,glcm_homogeneity,proximity_transport",0.448492063,0.5,0.538461538,0.1,0.692307692,159
1114,"2,5,6,7,16","building_density,glcm_homogeneity,lst,mndwi,land_cover",0.447922078,0.5,0.384615385,0.3,0.615384615,159
768,"2,3,10,11,16","building_density,glcm_contrast,proximity_park,proximity_resto,land_cover",0.447777778,0.5,0.615384615,0.2,0.461538462,159
1274,"2,5,10,11,16","building_density,glcm_homogeneity,proximity_park,proximity_resto,land_cover",0.447777778,0.5,0.615384615,0.2,0.461538462,159
52,"1,2,3,8,14","bu,building_density,glcm_contrast,ndbi,proximity_transport",0.447619048,0.5,0.538461538,0.2,0.538461538,159
506,"2,3,4,10,11","building_density,glcm_contrast,glcm_entropy,proximity_park,proximity_resto",0.447435897,0.5,0.615384615,0.2,0.461538462,159
572,"2,3,5,10,11","building_density,glcm_contrast,glcm_homogeneity,proximity_park,proximity_resto",0.447435897,0.5,0.615384615,0.2,0.461538462,159
858,"2,4,5,10,11","building_density,glcm_entropy,glcm_homogeneity,proximity_park,proximity_resto",0.447435897,0.5,0.615384615,0.2,0.461538462,159
317,"1,2,7,11,14","bu,building_density,mndwi,proximity_resto,proximity_transport",0.446887352,0.333333333,0.538461538,0.2,0.692307692,159
358,"1,2,8,12,14","bu,building_density,ndbi,proximity_road,proximity_transport",0.445997239,0.416666667,0.692307692,0.1,0.615384615,159
1265,"2,5,9,14,16","building_density,glcm_homogeneity,ndvi,proximity_transport,land_cover",0.445706902,0.25,0.461538462,0.3,0.769230769,159
1628,"2,8,9,12,17","building_density,ndbi,ndvi,proximity_road,ntl",0.445561941,0.25,0.615384615,0.2,0.769230769,159
650,"2,3,6,14,16","building_density,glcm_contrast,lst,proximity_transport,land_cover",0.445378151,0.25,0.461538462,0.3,0.846153846,159
936,"2,4,6,14,16","building_density,glcm_entropy,lst,proximity_transport,land_cover",0.445378151,0.25,0.461538462,0.3,0.846153846,159
1156,"2,5,6,14,16","building_density,glcm_homogeneity,lst,proximity_transport,land_cover",0.445378151,0.25,0.461538462,0.3,0.846153846,159
410,"1,2,10,12,17","bu,building_density,proximity_park,proximity_road,ntl",0.445192308,0.25,0.538461538,0.3,0.692307692,159
441,"1,2,12,14,16","bu,building_density,proximity_road,proximity_transport,land_cover",0.444834068,0.25,0.692307692,0.2,0.692307692,159
50,"1,2,3,8,12","bu,building_density,glcm_contrast,ndbi,proximity_road",0.444794043,0.666666667,0.461538462,0.1,0.615384615,159
194,"1,2,5,8,12","bu,building_density,glcm_homogeneity,ndbi,proximity_road",0.444794043,0.666666667,0.461538462,0.1,0.615384615,159
1388,"2,6,8,11,14","building_density,lst,ndbi,proximity_resto,proximity_transport",0.444722051,0.333333333,0.538461538,0.3,0.615384615,159
1205,"2,5,7,16,17","building_density,glcm_homogeneity,mndwi,land_cover,ntl",0.44469697,0.5,0.461538462,0.2,0.615384615,159
60,"1,2,3,9,14","bu,building_density,glcm_contrast,ndvi,proximity_transport",0.444584178,0.5,0.538461538,0.1,0.692307692,159
204,"1,2,5,9,14","bu,building_density,glcm_homogeneity,ndvi,proximity_transport",0.444584178,0.5,0.538461538,0.1,0.692307692,159
520,"2,3,4,12,14","building_density,glcm_contrast,glcm_entropy,proximity_road,proximity_transport",0.444047619,0.25,0.692307692,0.1,0.923076923,159
344,"1,2,8,10,11","bu,building_density,ndbi,proximity_park,proximity_resto",0.443910256,0.5,0.384615385,0.3,0.538461538,159
586,"2,3,5,12,14","building_density,glcm_contrast,glcm_homogeneity,proximity_road,proximity_transport",0.443330993,0.25,0.692307692,0.1,0.923076923,159
872,"2,4,5,12,14","building_density,glcm_entropy,glcm_homogeneity,proximity_road,proximity_transport",0.443330993,0.25,0.692307692,0.1,0.923076923,159
322,"1,2,7,12,14","bu,building_density,mndwi,proximity_road,proximity_transport",0.442545405,0.25,0.692307692,0.1,0.846153846,159
187,"1,2,5,7,14","bu,building_density,glcm_homogeneity,mndwi,proximity_transport",0.442314815,0.416666667,0.538461538,0.2,0.615384615,159
796,"2,3,11,14,17","building_density,glcm_contrast,proximity_resto,proximity_transport,ntl",0.44177185,0.25,0.615384615,0.2,0.769230769,159
882,"2,4,5,14,17","building_density,glcm_entropy,glcm_homogeneity,proximity_transport,ntl",0.441675101,0.25,0.615384615,0.2,0.769230769,159
949,"2,4,7,8,17","building_density,glcm_entropy,mndwi,ndbi,ntl",0.441666667,0.416666667,0.461538462,0.2,0.692307692,159
367,"1,2,8,14,16","bu,building_density,ndbi,proximity_transport,land_cover",0.441164342,0.5,0.461538462,0.2,0.615384615,159
510,"2,3,4,10,15","building_density,glcm_contrast,glcm_entropy,proximity_park,dem",0.441052043,0.583333333,0.461538462,0.1,0.692307692,159
782,"2,3,10,15,16","building_density,glcm_contrast,proximity_park,dem,land_cover",0.441052043,0.583333333,0.461538462,0.1,0.692307692,159
1556,"2,7,10,11,13","building_density,mndwi,proximity_park,proximity_resto,proximity_thirdspace",0.440850816,0.416666667,0.461538462,0.4,0.461538462,159
331,"1,2,7,14,16","bu,building_density,mndwi,proximity_transport,land_cover",0.440522441,0.333333333,0.615384615,0.2,0.615384615,159
1082,"2,4,11,14,17","building_density,glcm_entropy,proximity_resto,proximity_transport,ntl",0.440494146,0.25,0.615384615,0.2,0.769230769,159
1296,"2,5,11,13,14","building_density,glcm_homogeneity,proximity_resto,proximity_thirdspace,proximity_transport",0.440357143,0.25,0.615384615,0.2,0.769230769,159
198,"1,2,5,8,16","bu,building_density,glcm_homogeneity,ndbi,land_cover",0.440107402,0.75,0.384615385,0.2,0.461538462,159
1011,"2,4,8,12,17","building_density,glcm_entropy,ndbi,proximity_road,ntl",0.440020899,0.25,0.692307692,0.2,0.692307692,159
1684,"2,8,12,16,17","building_density,ndbi,proximity_road,land_cover,ntl",0.440020899,0.25,0.692307692,0.2,0.692307692,159
809,"2,3,12,16,17","building_density,glcm_contrast,proximity_road,land_cover,ntl",0.439935065,0.25,0.538461538,0.3,0.692307692,159
1095,"2,4,12,16,17","building_density,glcm_entropy,proximity_road,land_cover,ntl",0.439935065,0.25,0.538461538,0.3,0.692307692,159
1315,"2,5,12,16,17","building_density,glcm_homogeneity,proximity_road,land_cover,ntl",0.439935065,0.25,0.538461538,0.3,0.692307692,159
789,"2,3,11,12,17","building_density,glcm_contrast,proximity_resto,proximity_road,ntl",0.439434524,0.25,0.692307692,0.2,0.692307692,159
211,"1,2,5,10,14","bu,building_density,glcm_homogeneity,proximity_park,proximity_transport",0.439298246,0.416666667,0.461538462,0.2,0.692307692,159
663,"2,3,7,8,17","building_density,glcm_contrast,mndwi,ndbi,ntl",0.439298246,0.416666667,0.461538462,0.2,0.692307692,159
1169,"2,5,7,8,17","building_density,glcm_homogeneity,mndwi,ndbi,ntl",0.439298246,0.416666667,0.461538462,0.2,0.692307692,159
370,"1,2,8,15,17","bu,building_density,ndbi,dem,ntl",0.438690476,0.666666667,0.461538462,0.1,0.538461538,159
1001,"2,4,8,11,12","building_density,glcm_entropy,ndbi,proximity_resto,proximity_road",0.438603749,0.333333333,0.615384615,0.2,0.615384615,159
1797,"2,11,13,14,16","building_density,proximity_resto,proximity_thirdspace,proximity_transport,land_cover",0.438150665,0.25,0.615384615,0.2,0.769230769,159
1189,"2,5,7,11,16","building_density,glcm_homogeneity,mndwi,proximity_resto,land_cover",0.438007246,0.416666667,0.538461538,0.2,0.538461538,159
325,"1,2,7,12,17","bu,building_density,mndwi,proximity_road,ntl",0.436679198,0.333333333,0.538461538,0.2,0.692307692,159
862,"2,4,5,10,15","building_density,glcm_entropy,glcm_homogeneity,proximity_park,dem",0.436269841,0.416666667,0.461538462,0.2,0.692307692,159
594,"2,3,5,14,15","building_density,glcm_contrast,glcm_homogeneity,proximity_transport,dem",0.435784975,0.25,0.538461538,0.2,0.846153846,159
880,"2,4,5,14,15","building_density,glcm_entropy,glcm_homogeneity,proximity_transport,dem",0.435784975,0.25,0.538461538,0.2,0.846153846,159
1230,"2,5,8,12,16","building_density,glcm_homogeneity,ndbi,proximity_road,land_cover",0.435376756,0.416666667,0.769230769,0.1,0.538461538,159
1659,"2,8,10,16,17","building_density,ndbi,proximity_park,land_cover,ntl",0.435238095,0.333333333,0.538461538,0.2,0.692307692,159
1690,"2,8,13,16,17","building_density,ndbi,proximity_thirdspace,land_cover,ntl",0.435080157,0.5,0.538461538,0.1,0.615384615,159
581,"2,3,5,11,14","building_density,glcm_contrast,glcm_homogeneity,proximity_resto,proximity_transport",0.434913755,0.25,0.538461538,0.2,0.846153846,159
1515,"2,7,8,12,16","building_density,mndwi,ndbi,proximity_road,land_cover",0.434887724,0.333333333,0.461538462,0.3,0.615384615,159
694,"2,3,7,14,15","building_density,glcm_contrast,mndwi,proximity_transport,dem",0.434848485,0.25,0.461538462,0.3,0.769230769,159
980,"2,4,7,14,15","building_density,glcm_entropy,mndwi,proximity_transport,dem",0.434848485,0.25,0.461538462,0.3,0.769230769,159
1200,"2,5,7,14,15","building_density,glcm_homogeneity,mndwi,proximity_transport,dem",0.434848485,0.25,0.461538462,0.3,0.769230769,159
1587,"2,7,11,14,17","building_density,mndwi,proximity_resto,proximity_transport,ntl",0.434572368,0.25,0.538461538,0.3,0.692307692,159
133,"1,2,4,8,17","bu,building_density,glcm_entropy,ndbi,ntl",0.434395667,0.666666667,0.384615385,0.1,0.615384615,159
1668,"2,8,11,13,17","building_density,ndbi,proximity_resto,proximity_thirdspace,ntl",0.434334223,0.5,0.461538462,0.1,0.692307692,159
833,"2,4,5,7,10","building_density,glcm_entropy,glcm_homogeneity,mndwi,proximity_park",0.434331797,0.583333333,0.384615385,0.3,0.461538462,159
368,"1,2,8,14,17","bu,building_density,ndbi,proximity_transport,ntl",0.434018568,0.5,0.615384615,0,0.692307692,159
1557,"2,7,10,11,14","building_density,mndwi,proximity_park,proximity_resto,proximity_transport",0.433232114,0.333333333,0.538461538,0.3,0.538461538,159
19,"1,2,3,5,11","bu,building_density,glcm_contrast,glcm_homogeneity,proximity_resto",0.433013074,0.5,0.538461538,0.2,0.461538462,159
1761,"2,10,11,14,16","building_density,proximity_park,proximity_resto,proximity_transport,land_cover",0.432575758,0.333333333,0.461538462,0.2,0.769230769,159
447,"1,2,13,14,16","bu,building_density,proximity_thirdspace,proximity_transport,land_cover",0.431922986,0.5,0.461538462,0.1,0.692307692,159
1687,"2,8,13,14,17","building_density,ndbi,proximity_thirdspace,proximity_transport,ntl",0.431874577,0.416666667,0.692307692,0,0.692307692,159
475,"2,3,4,6,14","building_density,glcm_contrast,glcm_entropy,lst,proximity_transport",0.431722689,0.25,0.461538462,0.3,0.769230769,159
541,"2,3,5,6,14","building_density,glcm_contrast,glcm_homogeneity,lst,proximity_transport",0.431722689,0.25,0.461538462,0.3,0.769230769,159
827,"2,4,5,6,14","building_density,glcm_entropy,glcm_homogeneity,lst,proximity_transport",0.431722689,0.25,0.461538462,0.3,0.769230769,159
1234,"2,5,8,13,16","building_density,glcm_homogeneity,ndbi,proximity_thirdspace,land_cover",0.431702078,0.583333333,0.461538462,0.1,0.615384615,159
346,"1,2,8,10,13","bu,building_density,ndbi,proximity_park,proximity_thirdspace",0.431370354,0.5,0.384615385,0.2,0.615384615,159
1352,"2,6,7,11,14","building_density,lst,mndwi,proximity_resto,proximity_transport",0.431277056,0.25,0.461538462,0.3,0.769230769,159
511,"2,3,4,10,16","building_density,glcm_contrast,glcm_entropy,proximity_park,land_cover",0.430679881,0.666666667,0.538461538,0.1,0.461538462,159
577,"2,3,5,10,16","building_density,glcm_contrast,glcm_homogeneity,proximity_park,land_cover",0.430679881,0.666666667,0.538461538,0.1,0.461538462,159
1366,"2,6,7,14,16","building_density,lst,mndwi,proximity_transport,land_cover",0.43046252,0.25,0.461538462,0.3,0.769230769,159
759,"2,3,9,14,16","building_density,glcm_contrast,ndvi,proximity_transport,land_cover",0.430434783,0.25,0.461538462,0.3,0.692307692,159
636,"2,3,6,11,14","building_density,glcm_contrast,lst,proximity_resto,proximity_transport",0.430137845,0.25,0.461538462,0.3,0.769230769,159
922,"2,4,6,11,14","building_density,glcm_entropy,lst,proximity_resto,proximity_transport",0.430137845,0.25,0.461538462,0.3,0.769230769,159
1142,"2,5,6,11,14","building_density,glcm_homogeneity,lst,proximity_resto,proximity_transport",0.430137845,0.25,0.461538462,0.3,0.769230769,159
1183,"2,5,7,10,16","building_density,glcm_homogeneity,mndwi,proximity_park,land_cover",0.430124224,0.666666667,0.384615385,0.3,0.384615385,159
958,"2,4,7,10,11","building_density,glcm_entropy,mndwi,proximity_park,proximity_resto",0.43006993,0.416666667,0.538461538,0.2,0.538461538,159
